0	神 庙 逃 亡 2 如 何 吃 更 多 的 箱 子	1 1 0 0 0 0 0 0 0 0 0 0 0	欲 望 神 庙 游 戏 下 载	0 0 1 1 1 1 0 0
1	高 通 骁 龙 s ##nap ##dragon ##80 ##1 跟 高 通 ms ##m ##89 ##39 哪 个 好	1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0	高 通 ms ##m ##89 ##39 。 高 通 骁 龙 801 ##ms ##m ##89 ##74 ##aa 。 都 . . .	1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1	合 肥 有 几 个 区	1 1 0 0 0 0	合 肥 市 有 哪 几 个 区 县	1 1 1 0 1 1 1 0 0
0	哪 位 词 人 登 临 怀 远 时 写 下 “ 生 子 当 如 孙 仲 谋 ” 的 词 句 ?	0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 0	司 马 相 如 当 的 是 什 么 官	1 1 1 1 0 0 0 0 0 0
0	关 于 国 防 , 民 防 , 教 育 的 征 文	0 0 0 0 0 1 1 0 1 1 0 0 0	民 防 知 识	1 1 0 0
1	砥 砺 前 行	1 1 1 0	砥 砺 前 行 是 什 么 意 思	1 1 1 0 0 0 0 0 0
1	2015 年 山 东 省 成 人 高 考 录 取 分 数 是 多 少	0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0	2015 年 山 师 成 人 高 考 录 取 分 数 线 是 多 少	0 0 1 1 1 1 1 1 0 0 1 1 1 0 0 0
0	带 领 02 年 中 国 足 球 队 打 入 世 界 杯 的 外 籍 教 练 是	0 0 0 0 1 1 1 1 1 0 0 1 1 1 0 1 1 0 0 0	带 领 02 年 中 国 足 球 队 打 入 坚 强 的 外 籍 教 练 是	0 0 0 0 1 1 1 1 1 0 0 0 0 0 1 1 0 0 0
0	红 楼 梦 中 “ 阆 苑 仙 葩 ” 指 是 谁	1 1 1 0 0 0 1 1 1 0 0 0 0	姚 笛 扮 演 红 楼 梦 中 的 谁 ?	1 1 0 0 1 1 1 0 0 0 0
0	印 江 至 秀 山 高 速 途 经 路 线	1 1 0 1 1 0 0 1 1 0 0	森 林 木 xyz 我 是 贵 州 省 印 江 县 新 寨 乡 小 云 村 人 . 我 们 村 地 处 瑞 杭 高 . . .	0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1	b ##41 - 80 ##i ##56 ##200 能 改 win7 吗 ? 我 改 完 后 无 线 网 卡 无 法 识 别	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0	我 前 两 天 用 xp 系 统 玩 cf ##f ##ps 值 在 150 - 200 , 装 了 wi . . .	0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1	云 支 付 一 定 要 用 银 行 卡 ?	0 0 0 0 0 0 0 1 1 1 0	银 行 卡 怎 样 绑 定 h ##ce 云 支 付	1 1 1 0 0 0 0 0 0 0 0 0
1	英 雄 联 盟 怎 么 修 改 分 辨 率	1 1 1 1 0 0 0 0 0 0 0	lol 怎 么 修 改 分 辨 率	0 0 0 0 0 0 0 0
0	《 三 国 志 》 是 谁 写 的 ?	0 1 1 1 0 0 0 0 0 0	《 别 样 红 》 是 谁 写 的 ?	0 1 1 1 0 0 0 0 0 0
0	兰 州 都 有 哪 些 大 学 ?	1 1 0 0 0 0 1 1 0	复 旦 大 学 录 取 分 数 线	1 1 1 1 0 0 0 0 0
0	还 珠 格 格 第 三 部 秦 岚 生 孩 孑 是 哪 集	0 0 0 0 0 0 0 1 1 1 1 0 0 0 0	域 名 备 案 查 询 的 网 址 是	1 1 1 1 0 0 0 1 1 0
1	谁 知 道 李 玟 做 好 迪 洗 发 水 广 告 唱 的 “ 滴 答 滴 , 滴 答 滴 , 滴 答 滴 答 滴 答 滴 … ” 这 歌 叫 什 么 名 字 ? 谢 谢 了 哦 [UNK] !	0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 0 0 1 1 0 0 1 1 1 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0	李 玫 代 言 的 好 迪 洗 发 水 那 首 歌 歌 名 是 什 么	1 1 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0
0	怎 么 自 制 鱼 缸 上 过 滤	0 0 0 0 1 1 0 0 0	鱼 缸 过 滤 器 怎 样 使 用	1 1 1 1 1 0 0 0 0
1	你 好 ! 请 问 我 才 购 买 的 三 星 gt - i ##91 ##18 手 机 , 开 机 充 电 时 屏 幕 一 直 亮 起 而 且 手 机 发 热 ? 是 有 问 题 吗 ?	1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0	三 星 gt - i ##91 ##18	1 1 0 0 0 0 0
1	博 雅 中 国 象 棋 残 局 的 擂 鼓 助 威 怎 么 解 ? 速 度 速 度 快 快 快 !	0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 1 1 1 1 0 0 0 0	博 雅 象 棋 残 局 擂 鼓 三 通 破 解 方 法 , 急 急 急	1 1 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0
1	广 安 中 学 招 办 电 话 多 少	1 1 1 1 0 0 1 1 0 0	广 安 市 招 办 电 话	1 1 1 0 0 0 0
1	我 的 世 界 电 脑 版 怎 么 t ##p 就 是 传 送 到 别 人 那 的 那 种	0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0	我 的 世 界 怎 么 让 别 人 按 一 个 按 钮 传 送 到 另 一 个 地 方	0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
1	道 士 证 可 享 受 哪 些 优 惠	1 1 0 0 0 0 0 0 0 0	请 问 道 士 证 如 何 办 理	0 0 1 1 0 0 0 0 0
0	碳 酸 钠 属 于 什 么 盐	1 1 1 0 0 0 0 0	国 土 资 源 部 属 于 什 么 盐	1 1 1 1 1 0 0 0 0 0
0	巩 义 在 哪 里 ?	1 1 0 0 0 0	韶 关 市 在 哪 里 ?	1 1 1 0 0 0 0
0	走 油 豆 豉 扣 肉 是 哪 个 地 方 的 特 色 菜 ?	1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0	大 车 用 什 么 油 ?	1 1 0 0 0 0 0
0	1931 年 11 月 , 中 华 苏 维 埃 第 一 次 全 国 代 表 大 会 召 开 的 地 点 是	0 0 0 0 0 1 1 1 1 1 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0	1931 年 11 月 , 中 华 苏 维 埃 第 一 次 西 西 召 开 的 地 点 是	0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 0
0	温 州 是 哪 个 省 的 ?	1 1 0 0 0 0 0 0	核 心 是 哪 个 省 的 ?	1 1 0 0 0 0 0 0
1	< 小 王 子 > 内 容 简 介 和 作 者 简 介	0 1 1 1 0 1 1 1 1 0 0 0 0 0	《 小 王 子 》 作 者 及 其 简 介	0 1 1 1 0 1 1 0 0 0 0
0	煤 得 干 馏 是 什 么 变 化 ?	0 0 0 0 0 0 0 1 1 0	煤 得 干 馏 是 什 么 国 号 ?	0 0 0 0 0 0 0 1 1 0
1	中 共 一 大 召 开 的 地 点 是	1 1 1 1 1 0 0 1 1 0	中 共 第 一 次 全 国 代 表 大 会 召 开 的 地 点 是	1 1 0 0 0 1 1 1 1 1 1 0 0 0 1 1 0
0	坐 落 在 王 府 井 的 北 京 市 百 货 大 楼 门 前 有 一 座 铜 像 , 他 就 是 全 国 劳 动 模 范 张 秉 贵 , 他 以 什 么 绝 技 折 服 了 全 国 亿 万 劳 动 者 。	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0	姜 维 他 爹 叫 什 么 ?	1 1 0 0 0 0 0 0
0	u 盘 插 上 电 脑 没 反 应 ?	0 0 0 0 1 1 0 0 0 0	u 盘 盘 符 不 显 示	0 0 1 1 0 0 0
1	农 民 专 业 合 作 社 联 合 社 组 建 要 求 有 哪 些 ?	1 1 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0	农 民 专 业 合 作 社 成 立 联 合 社 的 条 件	1 1 0 0 1 1 1 0 0 1 1 1 0 0 0
1	香 奈 儿 5 号 香 水	1 1 1 0 0 0 0	香 奈 儿 5 号 香 水 50ml 的 多 少 钱	1 1 1 0 0 1 1 0 0 0 0 0
1	关 于 雅 思 词 汇 课	0 0 1 1 1 1 0	雅 思 词 汇 书 哪 些 好 呢	1 1 1 1 0 0 0 0 0
1	住 房 公 积 金 贷 款 之 后 , 之 前 里 面 缴 存 的 钱 可 以 提 出 来 吗 ? 可 以 的 话 , 购 房 多 久 之 后 那 ?	0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0	住 房 公 积 金 贷 款 应 该 怎 么 提 前 还 款	1 1 1 1 1 1 1 0 0 0 0 0 0 0 0
0	红 薯 地 害 虫 用 啥 药 防 冶	1 1 0 1 1 0 0 0 0 0	办 个 红 薯 淀 粉 加 工 厂	0 0 1 1 1 1 0 0 0
0	职 业 棒 球 运 动 员 最 早 出 现 在 哪 个 国 家 ?	1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 0	足 球 最 早 出 现 在 哪 个 国 家	1 1 0 0 0 0 0 0 0 0 0
0	我 们 在 白 天 看 到 的 太 阳 是 太 阳 的	0 0 0 1 1 0 0 0 1 1 0 1 1 0	我 们 在 白 天 看 到 的 冀 文 林 是 冀 文 林 的	0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 0
0	神 犬 小 七 张 云 龙 真 的 是 阿 旺 的 主 人 吗	1 1 0 0 1 1 1 0 0 0 1 1 0 0 0 0	潮 汕 小 品 - 阿 旺 拜 年 里 面 的 啊 凤 叫 什 么	1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
0	我 国 第 一 个 爱 国 诗 人 是 谁 ?	0 0 0 0 0 1 1 1 1 0 0 0	我 国 最 早 的 女 诗 人 是 ?	0 0 0 0 0 1 1 1 0 0
0	社 会 保 障 卡 号 是 9 位 数 系 统 只 能 输 入 8 怎 么 查 询 社 保	1 1 1 1 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0	社 保 退 休 金 计 算 方 法	1 1 1 1 1 0 0 0 0
0	去 丽 江 游 玩 的 最 佳 路 线 ?	0 1 1 1 1 0 0 0 1 1 0	云 南 丽 江 旅 游 路 线	1 1 1 1 1 1 0 0
0	贾 斯 丁 . 比 伯 的 成 名 曲 是 什 么 ?	1 1 1 0 1 1 0 1 1 1 0 0 0 0	戚 戚 . 比 伯 的 成 名 曲 是 什 么 ?	1 1 0 1 1 0 1 1 1 0 0 0 0
1	亚 夫 遗 风 叫 什 么	1 1 1 1 0 0 0	谁 是 亚 夫 遗 风	0 0 1 1 0 0
0	联 合 国 秘 书 长 安 南 是 哪 国 的 啊 ? ? ?	1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0	联 合 国 秘 书 长 廉 正 是 哪 国 的 啊 ? ? ?	1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0
0	仙 剑 中 景 天 是 谁	1 1 0 1 1 0 0	仙 剑 问 情 是 谁 唱 的 ?	1 1 1 1 0 0 0 0 0
0	听 别 人 说 山 楂 , 分 泌 唾 属 于 生 物 的 哪 种 基 本 特 征	0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0	海 参 属 于 海 底 里 面 的 哪 种 生 物 ?	0 0 0 0 1 1 0 0 0 0 0 1 1 0
0	肃 宁 县 在 哪 个 省	1 1 1 0 0 0 0	竹 山 在 湖 北 哪 个 省	1 1 0 1 1 0 0 0
1	哈 尔 滨 市 有 哪 些 好 玩 的 地 方	1 1 1 1 0 0 0 0 0 0 0 0	夏 天 哈 尔 滨 有 什 么 好 玩 的 地 方	1 1 1 1 1 0 0 0 0 0 0 0 0
1	如 何 选 择 路 由 器	0 0 0 0 0 0 0	如 何 选 购 无 线 路 由 器	0 0 0 0 1 1 0 0 0
0	性 欲 太 强 怎 么 办 ?	1 1 0 0 0 0 0 0	增 强 性 欲 应 该 摸 女 人 哪 些 部 位 刺 激 敏 感 带 的 技 巧 有 哪 些 啊	0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0
1	打 球 的 羽 毛 球 地 胶 有 什 么 规 格 ?	0 0 0 1 1 1 1 1 0 0 0 1 1 0	运 动 地 胶 的 尺 寸	1 1 1 1 0 0 0
0	临 时 工 又 称 什 么 ?	1 1 1 1 1 0 0 0	细 胞 外 液 又 称 什 么	1 1 1 1 1 1 0 0
1	格 力 空 调 全 面 拆 洗 详 细	1 1 1 1 0 0 0 0 0 0	格 力 空 调 的 清 洗 图 示 ( 如 何 打 开 面 板 )	1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 1 0
0	荷 兰 国 家 的 特 点 简 介 一 百 字	1 1 1 1 0 0 0 0 0 0 0 0	荷 兰 的 大 学 硕 士 预 科	1 1 0 0 1 1 1 0 0
1	紧 急 询 问 西 门 子 的 冰 箱 怎 么 样 啊	0 0 0 0 1 1 1 0 1 1 0 0 0 0	西 门 子 对 开 门 冰 箱 质 量 怎 么 样	1 1 1 0 0 0 1 1 1 1 0 0 0
1	oppo ##r ##7 ##s 全 网 通 支 持 电 信 卡 吗	0 0 0 0 0 1 1 0 0 1 1 1 0	全 网 通 oppo ##r ##7 ##s 主 卡 副 卡 能 否 都 可 用 电 信 卡	0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
0	包 头 市 第 一 次 评 为 全 国 文 明 城 市 是 哪 年	1 1 1 0 0 0 0 0 0 0 1 1 1 1 0 0 0	长 征 结 束 是 哪 年	1 1 0 0 0 0 0
0	这 个 月 想 和 女 友 去 爬 华 山 。 我 们 两 个 都 是 第 一 次 去 华 山 , 准 备 白 天 爬 山 。 要 准 备 什 么 , 听 说 山 顶 山 底 温 差 很 大 ,	0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0	去 华 山 要 准 备 什 么 啊 ( 下 午 去 , 晚 上 爬 ) 谢 谢 哈 ～	0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0
1	htc 手 机 验 证	0 1 1 0 0	htc 手 机 怎 么 查 询 真 伪	0 1 1 0 0 0 0 0 0
0	海 水 中 含 量 最 高 的 盐 是 什 么	1 1 0 1 1 0 0 0 0 0 0 0	强 击 机 中 含 量 最 高 的 盐 是 什 么	1 1 1 0 1 1 0 0 0 0 0 0 0
0	习 惯 上 哪 一 条 河 流 是 中 国 北 方 与 南 方 的 天 然 分 界 线 ?	0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0	习 惯 上 哪 一 条 不 结 盟 运 动 是 中 国 北 方 与 南 方 的 天 然 分 界 线 ?	0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0
1	巴 西 的 官 方 语 言 为	1 1 0 1 1 1 1 0	巴 西 的 官 方 语 言 是 什 么 ?	1 1 0 1 1 1 1 0 0 0 0
1	陈 小 春 版 鹿 鼎 记 里 双 儿 的 扮 演 者 是 谁 啊 ?	1 1 1 0 1 1 1 0 1 1 0 0 0 0 0 0 0 0	在 陈 小 春 版 《 鹿 鼎 记 》 中 饰 演 双 儿 的 演 员 是 谁	0 1 1 1 0 0 1 1 1 0 0 0 0 1 1 0 0 0 0 0
1	为 什 么 安 装 360 免 费 wifi 电 脑 就 自 动 关 机 重 启	0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 1 0 0	为 什 么 下 载 360 免 费 wifi 电 脑 总 是 自 动 关 机	0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
1	填 写 安 徽 会 计 从 业 资 格 证 考 试 合 格 申 请 表 , 非 全 日 制 和 全 日 制 最 高 学 历 怎 么 填 ?	0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 1 1 1 0 0 0 0 0 0 1 1 0 0 0 0	会 计 从 业 资 格 证 考 试 合 格 申 请 表 , 非 全 日 制	0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0
0	刚 果 布 和 刚 果 金 是 什 么 区 别 ?	1 1 0 0 1 1 1 1 0 0 1 1 0	刚 果 河 水 文 特 征	1 1 1 1 1 1 0
1	蓝 筹 股 有 哪 些 股 票	1 1 1 0 0 0 0 0	什 么 是 蓝 筹 股 都 有 哪 些	0 0 0 1 1 1 0 0 0 0
1	盗 窃 最 轻 处 罚 管 制 还 是 拘 役 呢	0 0 0 0 0 0 1 1 0 0 0 0 0	盗 窃 罪 判 拘 役 是 怎 么 判	1 1 1 0 0 0 0 0 0 0
1	模 拟 人 生 4 怎 么 玩 不 了 啊	0 0 1 1 0 0 0 0 0 0 0	模 拟 人 生 4 玩 不 了 怎 么 办	0 0 1 1 0 0 0 0 0 0 0
0	见 于 记 载 的 匈 奴 第 一 个 单 于 , 驻 头 曼 城 , 其 地 为 当 今 内 蒙 古 的	0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0	曼 城 的 队 长 是 谁 ?	1 1 0 1 1 0 0 0
1	用 友 t3 月 末 转 账 和 月 末 结 转 怎 么 弄 呢 ?	1 1 0 1 1 0 0 0 1 1 0 0 1 1 1 0 0	我 用 的 是 用 友 t3 , 我 可 以 先 月 末 转 账 在 记 . . .	1 1 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0
0	肝 风 上 扰 和 肝 阳 上 亢 之 区 别 .	1 1 0 0 0 0 1 1 1 0 1 1 0	散 肝 风 什 么 意 思	0 1 1 0 0 0 0
0	表 示 某 人 干 事 麻 利 时 用 什 么 带 数 字 的 俗 语	0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0	我 想 买 谚 语 俗 语 等 词 典 , 以 下 是 我 搜 到 的 几 本 书 , 帮 我 看 看 哪 本 . . .	0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
0	河 南 财 专 大 几 才 可 以 专 升 本	1 1 1 1 1 0 0 0 0 0 0 0	专 诸 刺 杀 的 是 谁 ?	1 1 0 0 0 0 0 0
0	沟 通 太 平 洋 和 大 西 洋 的 重 要 运 河 是 ?	0 0 1 1 1 0 1 1 1 0 0 0 1 1 0 0	北 冰 洋 与 太 平 洋 沟 通 的 通 道 是	1 1 1 0 1 1 1 0 0 0 0 0 0
1	上 海 生 育 津 贴 多 久 到 账	1 1 1 1 1 1 0 0 0 0	上 海 市 领 取 生 育 补 贴 后 还 有 产 假 工 资 吗	0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0
1	迅 游 加 速 器 密 码 忘 记 了 怎 么 办 ?	1 1 1 1 1 1 1 0 0 0 0 0 0 0	迅 游 加 速 器 怎 么 找 回 密 码	1 1 1 1 1 0 0 0 0 0 0
1	个 人 养 老 保 险 滞 纳 金 计 算 方 法	0 0 1 1 1 1 1 1 1 0 0 0 0	养 老 金 补 缴 滞 纳 金 怎 么 计 算	1 1 1 0 0 1 1 1 0 0 0 0
0	有 “ 黑 金 ” 美 誉 的 燃 料 是 什 么 ?	0 0 1 1 0 1 1 0 1 1 0 0 0 0	白 鳍 豚 有 什 么 美 誉 ?	1 1 1 0 0 0 1 1 0
0	北 京 四 合 院 的 大 门 一 般 开 在 哪 个 角 上	0 0 1 1 1 0 1 1 0 0 0 0 0 0 0 0	北 京 四 合 院 的 旅 行 一 般 开 在 哪 个 角 上	0 0 1 1 1 0 1 1 0 0 0 0 0 0 0 0
1	揭 开 法 国 大 革 命 序 幕 的 历 史 事 件 是 什 么	0 0 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0	法 国 大 革 命 开 始 的 标 志	1 1 1 1 1 0 0 0 0 0
1	财 政 部 规 定 专 家 劳 务 费 发 放 标 准 800 元 / 天 吗	1 1 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0	中 国 博 士 后 科 学 基 金 的 资 助 规 定	0 0 1 1 1 1 1 1 1 0 1 1 0 0
0	皂 色 是 个 什 么 颜 色 ?	1 1 0 0 0 0 0 0 0	颜 色 种 类 介 绍 加 图 片	1 1 1 1 0 0 1 1 0
1	询 问 光 固 化 树 脂 补 牙 中 会 用 到 哪 些 药 物 ?	0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 1 1 0	光 固 化 树 脂 补 牙 能 维 持 多 久	1 1 1 1 1 0 0 0 0 0 0 0
1	社 区 换 届 选 举 候 选 人 考 察 材 料 怎 么 写	0 0 1 1 1 1 1 1 1 0 0 1 1 0 0 0	社 区 居 委 会 换 届 选 举 候 选 人 介 绍 怎 么 写	0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0
0	日 语 “ 什 么 都 别 说 了 ” 怎 么 说 啊 ?	1 1 0 0 0 0 0 0 0 0 0 0 0 0 0	日 语 基 本 发 音 50 音 和 图	1 1 0 0 1 1 0 0 0 0
1	你 知 道 世 界 语 的 创 始 人 是 谁 吗 ?	0 0 0 1 1 1 0 1 1 1 0 0 0 0	你 知 道 世 界 语 的 创 始 人 叫 什 么 吗 ?	0 0 0 1 1 1 0 1 1 1 0 0 0 0 0
1	当 月 的 增 值 税 是 不 是 在 第 二 个 月 的 十 号 之 前 要 交 ? 逾 期 未 交 是 不 是 要 收 滞 纳 金 ? 交 增 值 税 的 缴 纳 时 间 ?	0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 0	几 个 月 前 申 报 的 增 值 税 发 现 没 交 怎 么 办 怎 样 补 交 . 滞 纳 金 怎 么 . . .	0 0 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0
0	占 地 大 棚 的 赔 偿	0 0 1 1 0 0 0	大 棚 种 植 什 么 赚 钱	1 1 0 0 0 0 0 0
0	单 位 一 年 有 几 次 入 党 机 会 都 是 什 么 时 间	1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0	入 党 亲 属 政 审 证 明	1 1 1 1 1 1 0 0
1	我 国 古 代 最 大 的 风 俗 画 是 哪 个	0 0 1 1 0 0 0 1 1 1 0 0 0	我 国 古 代 最 大 的 风 俗 画 是 什 么	0 0 1 1 0 0 0 1 1 1 0 0 0
1	我 国 的 什 么 列 车 是 世 界 上 第 一 列 正 式 投 入 商 业 运 营 的 高 速 磁 悬 浮 列 车 ?	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1 1 1 1 1 0	世 界 上 第 一 列 正 式 投 入 商 业 运 营 的 高 速 磁 悬 浮 列 车 是 我 国 的 什 么 列 车 ?	0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0
1	读 散 文 《 世 界 很 小 又 很 大 》 有 感 800 字	0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0	世 界 很 小 又 很 大 的 读 后 感	1 1 0 0 0 0 0 0 0 0 0
0	蜜 蜂 声 药 翻 译	1 1 1 1 0 0	蜜 蜂 屎 是 蜂 蜜 吗	1 1 0 0 1 1 0
0	天 津 那 里 有 奥 康 皮 鞋 专 卖 店	0 0 0 0 0 1 1 1 1 0 0 0	奥 康 皮 鞋 质 量 怎 么 样	1 1 1 1 1 1 0 0 0
1	怎 样 才 能 顺 利 地 打 开	1 1 1 1 0 0 0 0 0	怎 样 才 能 顺 利 地 把 男 友 约 出 来	1 1 1 1 0 0 0 0 1 1 0 0 0
0	求 短 篇 的 言 情 古 风 小 说	0 0 0 0 1 1 1 1 0 0	古 风 bl 小 说	1 1 0 0 0
1	有 利 网 红 包 怎 么 用 ?	0 0 0 1 1 0 0 0 0	“ 电 视 红 包 ” 为 商 家 带 来 哪 些 有 利 之 处 _ 百 度 派	0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0
0	红 楼 梦 晴 雯	1 1 1 0 0	新 版 红 楼 梦 , 晴 雯 = 杨 幂 的 戏 主 要 在 哪 几 集	0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 0 0
0	联 通 的 机 卡 不 能 分 离 是 手 机 不 能 用 别 的 卡 还 是 卡 不 能 在 别 的 手 机 上 用 ? 否 则 会 锁 ?	1 1 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0	联 通 手 机 卡 签 了 协 议 不 想 用 了 怎 么 办	1 1 1 1 1 0 0 1 1 0 0 0 0 0 0 0
1	求 exo 新 歌 mon ##ster 百 度 云	0 0 0 0 0 0 1 1 0	求 exo 唱 的 歌 曲 《 mon ##ster 》 百 度 云 资 源 分 享 , 急 急 急	0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
0	司 马 迁 死 后 很 多 年 , 他 的 史 记 是 由 谁 替 他 公 诸 于 世 的 ?	1 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 0	司 马 迁 死 后 很 多 年 , 他 的 大 小 姐 是 由 谁 替 他 公 诸 于 世 的 ?	1 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 0
1	玫 瑰 王 国 指 的 是 :	1 1 1 1 0 0 0 0	玫 瑰 王 国 是 指 哪 个 国 家 ?	1 1 1 1 1 0 0 0 0 0 0
0	狼 队 在 哪 个 城 市	1 1 0 0 0 0 0	狼 队 在 哪 个 人 造 卫 星	1 1 0 0 0 0 0 0 0
0	李 商 隐 的 “ 夜 雨 寄 北 ” 是 写 给 谁 的 ?	1 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0	李 商 隐 的 “ 181 寄 北 ” 是 写 给 谁 的 ?	1 1 1 0 0 0 0 0 0 0 0 0 0 0 0
1	因 停 电 被 困 电 梯 可 以 索 要 赔 偿 吗 ?	0 0 0 0 0 1 1 0 0 0 0 0 0 0 0	被 困 电 梯 怎 么 办 _ 百 度 派	0 0 1 1 0 0 0 0 1 1 0
1	欧 意 油 烟 机 好 吗	1 1 1 1 1 0 0	欧 意 抽 油 烟 机 怎 么 样	1 1 1 1 1 1 0 0 0
0	苏 格 兰 北 部 的 一 条 运 河 叫 什 么 名 字 啊	1 1 0 0 0 0 0 0 1 1 0 0 0 1 1 0	通 过 船 只 量 最 多 的 运 河 是 那 一 条 运 河 ?	0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 1 0
0	为 什 么 我 看 邮 箱 附 件 不 能 预 览	0 0 0 0 0 1 1 1 1 0 0 0 0	qq 的 邮 箱 图 标 如 何 点 亮 呢	0 0 1 1 1 1 0 0 0 0 0
0	上 海 新 场 附 近 能 装 移 动 宽 带 吗	1 1 0 0 0 0 1 1 0 0 1 1 0	如 何 让 宽 带 自 动 连 接	0 0 0 1 1 1 1 0 0
